"ID","XCOO","YCOO","ELEV","COUN","*ASP","AoMEAN","HUMNO","HUMTHI","GROUNDVEG","TREELAY","VEG_ZONE","LITO","Ag","Al","Al_AA","As","Au","B","Ba","Ba_AA","Be","Bi","Br","C","Ca","Ca_AA","Cd","Cd_AA","Cl","Co","Co_AA","Cond","Cr","Cr_AA","Cu","Cu_AA","F","Fe","Fe_AA","H","Hg","K","K_AA","La","LOI","Mg","Mg_AA","Mn","Mn_AA","Mo","N","Na","Na_AA","Ni","Ni_AA","NO3","P","P_AA","Pb","Pb_AA","Pd","pH","PO4","Pt","Rb","S","S_AA","Sb","Sc","Se","Si","Si_AA","SO4","Sr","Sr_AA","Th","Ti_AA","Tl","U","V","V_AA","Y","Zn","Zn_AA"
458,527339,7420000,200,"FIN","NE",4.5,6,4.5,"MOSS","PIBI","BOREAL_FOREST",51,0.155,873,25.6,1.09,0.33,1.73,60.6,23.2,0.01,0.237,1,47.4,4030,2520,0.251,0.17,53.68,1.25,0.07,132.6,2.66,0.08,6.96,0.11,97.18,1200,4.9,6.1,0.217,900,621,0.35,93.2,630,413,313,193,0.205,1.5,30,21.7,4.56,0.19,4.72,778,154,22.8,5.7,0.25,3.8,675.82,0.38,5.55,1710,106,0.302,0.2,0.4,450,5,215.94,13.3,7.38,0.166,0.06,0.117,0.057,4.31,0.07,0.3,48.2,17.1
459,695676,7600000,140,"RUS","SW",2,,,"MOSS","PIBI","BOREAL_FOREST",,0.891,2480,87.6,0.842,0.342,1.52,69.9,25.8,0.04,0.125,1,41.5,2340,1030,0.192,0.12,94.66,1.97,0.19,123.7,19.1,0.18,16.2,0.41,57.88,4230,13.9,5.3,0.203,800,595,2,77.6,990,273,168,81.6,0.182,1,100,39.9,24.1,1.46,7.02,694,110,15.4,3.7,2.75,3.7,455.14,0.79,6.52,1080,107,0.124,0.8,0.4,500,8,195.74,16.1,8.35,0.258,0.2,0.071,0.06,9.07,0.06,1.2,46.7,19.8
460,829416,7490000,200,"RUS","W",4,,,"LICHEN","PINE","BOREAL_FOREST",,0.165,2750,105,1.19,0.279,1.77,61.9,22,0.08,0.15,1,37.5,6660,4400,0.316,0.22,26.46,1.45,0.26,87.2,7.08,0.11,9.05,0.14,24.7,3390,26.4,4.7,0.202,800,438,4,72,690,401,105,58.5,0.646,1,80,32.1,14,1.02,3.3,647,61.2,19,5.6,1.35,4.2,176.3,0.75,4.64,1200,69.8,0.12,0.7,0.4,490,9,89.24,91.7,55.3,0.464,0.19,0.082,0.387,6.8,0.13,1.5,40.8,16.8
461,742425,7640000,160,"RUS","E",3,6,2,"MOSS","BIRCH","BOREAL_FOREST",20,0.404,2670,131,1.44,0.881,3.03,89.5,31.3,0.09,0.16,1,38.8,3110,1670,0.285,0.22,96.06,4.39,0.64,155.1,7.83,0.16,44.9,1.74,51.92,3980,17.1,5.3,0.234,1500,973,4.4,81.3,940,441,424,251,0.442,1.3,120,35.4,75.1,4.14,4.62,1350,195,21.7,6.2,10.9,3.9,508.54,1.64,8.91,1650,145,0.122,0.9,0.4,560,14,221.64,40.8,21.9,0.579,0.45,0.134,0.146,15.6,0.31,1.5,71.8,33.4
462,552179,7650000,150,"FIN","NE",2.4,5,4.8,,"PIBI","BOREAL_FOREST",20,0.202,968,36.2,0.656,0.278,1.73,80.7,31.7,0.01,0.105,1,46.2,2060,1230,0.23,0.15,1,0.69,0.12,185.8,2.13,0.1,7.59,0.22,0.5,1020,5.5,6.4,0.202,1300,1030,1.8,92,790,521,358,241,0.159,1.1,40,24.7,6.35,0.62,0.5,960,281,11.4,2.6,0.29,3.6,2,0.36,7.92,1340,126,0.144,0.3,0.4,490,8,1,19.8,11.1,0.621,0.13,0.119,0.057,2.59,0.05,0.4,52.3,22.5
463,486406,7450000,245,"FIN","N",3.5,6,1.5,"MOSS","PIBI","BOREAL_FOREST",51,0.205,1360,65.9,1.42,0.354,1.93,71.1,30.5,0.03,0.422,1,45.5,2380,1440,0.303,0.25,105,0.64,0.1,182.2,4.24,0.13,6.63,0.33,58.86,1640,11.3,6.3,0.24,1100,861,1.1,88.1,450,215,323,221,0.309,1.1,60,32.4,3.57,0.29,2.88,958,221,33,11.2,0.15,3.6,495.76,0.44,9.5,1240,141,0.33,0.4,0.4,520,10,167.24,12.4,6.91,0.311,0.2,0.199,0.102,5.66,0.14,0.6,47.4,20.6
466,834260,7530000,190,"RUS","S",3,,,"MOSS","SPRBI","BOREAL_FOREST",,0.369,2030,89.5,1.02,0.383,2.33,107,40,0.12,0.239,1,45.2,2760,1570,0.326,0.27,94.8,1.7,0.33,143.2,3.86,0.12,17.5,0.52,39.88,1920,7,5.9,0.191,1300,894,5.1,89.9,680,414,431,270,0.518,1.2,60,25.9,24,1.71,4.54,1150,165,41.8,12.7,2.79,3.9,482.76,0.93,12.2,1500,112,0.343,0.5,0.4,540,11,123.96,60.3,33.3,0.329,0.21,0.154,0.17,7.87,0.16,1.4,82.5,38
467,648300,7810000,100,"NOR","SE",15,5,3,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",9,0.062,1830,30,1.43,0.427,4.24,98.4,27.9,0.14,0.148,1,45.1,3050,1710,0.417,0.29,1,2.92,0.69,98.7,2.52,0.05,11.2,0.14,0.5,2350,6.2,6,0.23,900,481,2.2,87.5,1910,1480,27,12.8,0.369,1.6,310,278,11.4,1.01,0.5,830,95.5,22.8,5.7,0.17,4,2,0.39,2.78,2100,78.8,0.178,0.6,1.5,530,6,1,62.5,33.3,0.482,0.09,0.072,0.233,4.59,0.06,1.8,38.8,15.5
468,599609,7530000,260,"FIN","N",4,10,1,,,,81,0.251,1340,57,0.898,0.255,2.17,75.8,30.4,0.04,0.225,1,50.8,2390,1490,0.2,0.15,87.96,0.92,0.18,155.5,2.62,0.1,8.37,0.21,48.9,1290,5.9,6.6,0.227,1100,831,1.8,93.5,470,289,602,407,0.257,1.3,20,23.1,8.28,0.68,1.98,1030,224,26.7,7.6,0.5,3.7,574.98,0.41,9.87,1480,138,0.268,0.3,0.4,550,11,157.4,18.7,10.8,0.451,0.12,0.192,0.089,4.1,0.1,0.5,38.6,17.7
469,385000,7650000,395,"NOR","W",1,13,1.2,"LICHEN","BIRCH","DWARF_SHRUB_TUNDRA",1,0.036,1960,110,0.518,0.182,1.21,38.2,14.7,0.05,0.083,1,21.3,2030,1210,0.109,0.11,11.14,0.87,0.13,75,6.27,0.11,4.93,0.1,26.42,2550,11.9,3,0.158,700,512,2.6,45.5,730,300,170,122,0.151,0.7,50,14.1,4.53,0.49,0.5,721,137,10.9,4,0.12,4.1,238.58,0.71,5.33,979,75.5,0.063,0.5,0.4,380,5,55.82,15.3,8.11,0.729,0.2,0.036,0.353,5.8,0.07,0.8,35.6,22
470,530949,7830000,140,"NOR","S",5,5,3,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",10,0.038,1160,26.7,0.806,0.11,3.94,23.6,5.98,0.48,0.082,1,50.5,3060,1710,0.195,0.16,29.16,3.42,0.84,84.1,1.12,0.03,7.31,0.09,39.02,1070,3.3,6.7,0.205,800,485,1.8,97.5,1770,1520,21.2,12.6,0.162,1.3,190,186,11.9,1.21,0.5,648,98,13,3.5,0.05,4,253.3,0.15,2,1790,73.8,0.165,0.3,0.4,380,3,82.44,46.7,23.5,0.211,0.025,0.043,0.088,1.99,0.04,3.8,34.2,14.4
471,628463,7590000,170,"RUS","SE",3,6,2.5,"MOSS","SPRBI","BOREAL_FOREST",32,0.225,728,17.6,1.03,0.254,1.95,77.5,28.8,0.01,0.191,1,50.5,3030,1870,0.296,0.25,46.7,0.64,0.12,134.8,1.7,0.05,8.36,0.18,38.14,830,3.9,6.7,0.171,1000,775,1.2,94.2,540,375,168,108,0.214,1.4,20,25.7,7.75,0.51,3.34,851,187,21.6,6.2,0.53,3.8,535.2,0.59,5.47,1540,135,0.286,0.2,0.4,490,8,158.96,18.5,10.5,0.137,0.08,0.082,0.035,3.45,0.08,0.3,61.4,26.1
472,626200,7400000,260,"RUS","W",2,10,1,"MOSS","SPRBI","BOREAL_FOREST",52,0.246,5700,182,0.871,0.272,2.07,128,47.5,0.12,0.327,1,34.1,4200,2150,0.251,0.24,61.7,4.84,0.61,112.8,20.4,0.48,20.9,0.6,51.54,9050,42.1,4.6,0.206,1400,732,4.6,66.9,3800,494,912,501,0.302,1.1,40,12.3,14.8,0.93,4.84,1130,127,26.3,7,0.72,4.2,316.76,0.37,12,1300,105,0.065,2.2,0.4,580,17,118.86,18,5.63,0.957,0.65,0.158,0.27,22.7,0.2,2.2,50.9,26.6
473,449121,7630000,450,"FIN","S",-9999,7,1.1,,,,31,0.168,10300,1460,1.02,0.295,1.85,119,37.1,0.19,0.156,1,37.2,1390,722,0.348,0.26,14.22,2.38,0.64,64.6,8.15,0.15,9.37,0.22,37.34,6000,69.5,5.1,0.21,1000,412,12.9,73.7,850,161,86.4,43,0.233,1.4,5,8.8,9.58,1.17,1.82,1000,33.4,18,4.1,0.17,4.4,14.8,1.25,11.1,1430,103,0.072,1.7,0.4,510,4,77.08,17.9,9.42,1.83,0.35,0.106,0.238,12.7,0.07,4.9,37.5,17.3
474,759921,7610000,160,"RUS","FLAT",2,,,"LICHEN","PIBI","BOREAL_FOREST",,0.311,1610,60.5,2.09,1.59,2.5,48.3,15.7,0.03,0.169,1,44.9,3020,1690,0.27,0.24,1,6.31,0.83,166.9,4.56,0.1,74.8,3.03,0.5,5270,9.9,5.8,0.268,1000,816,4.1,87.3,680,438,129,72.3,0.467,1.2,90,62.3,141,9.03,0.5,790,135,16.3,4.5,21.3,3.7,2,3.55,5.43,1510,134,0.221,0.5,0.83,510,10,1,38.5,20.9,0.277,0.17,0.083,0.1,6.82,0.14,1.1,56.9,23.9
475,767144,7630000,170,"RUS","W",2.5,6,2.5,,,,20,0.505,5440,586,1.53,0.683,2.73,67.6,20.6,0.09,0.134,1,49.3,2720,1540,0.515,0.37,65.2,5.8,1.55,100.7,3.04,0.09,26.9,0.93,47.16,3520,36.6,6.5,0.315,1000,726,5.2,94.5,670,463,33.9,14.7,0.31,1.3,80,57.2,53.6,4.27,2.52,918,48,13.8,4,6.75,4.1,65.36,1.57,5.93,1670,115,0.217,0.8,0.4,530,11,140.98,41.5,21.7,0.286,0.15,0.079,0.128,4.61,0.13,1.8,26.2,11.1
476,853360,7440000,120,"RUS","FLAT",4,7,4,"MOSS","PIBI","BOREAL_FOREST",1,0.489,1140,37.4,1.31,0.406,2.19,74.2,27.2,0.03,0.239,1,47.5,2590,1520,0.468,0.36,195.64,1.16,0.18,171.3,2.14,0.06,13.7,0.33,44.16,1180,5.1,6.2,0.301,1300,974,1.6,92.7,610,424,111,66,0.407,1.2,70,55.3,17.8,1.02,5.02,890,203,32.5,9.5,2.17,3.6,614.44,0.42,11.2,1360,135,0.45,0.3,0.4,530,12,187.78,24.6,13.6,0.147,0.07,0.174,0.059,5.52,0.13,0.5,64.6,26.5
477,746255,7520000,260,"RUS","S",2,8,2,"MOSS","SPARCEBI","BOREAL_FOREST",6,1.05,5050,385,5.87,4.4,1.45,174,30.9,0.14,0.636,1,26.2,2700,746,0.713,0.47,13.44,30.4,4.84,74.9,13.9,0.32,342,34.5,31.06,6990,111,3.5,0.23,700,363,7.4,66.6,650,104,275,98.3,0.95,0.9,70,11.7,659,73.4,4.3,1130,68.4,39.4,9,115,3.9,112.66,25.2,6.52,1270,95.7,0.064,1.5,2.08,490,7,106.66,23.2,9.16,0.621,0.85,0.237,0.191,16.4,0.33,3.9,50.1,19.6
478,504166,7760000,270,"NOR","N",1,7,2,"MOSS","BIRCH","FOREST_TUNDRA",51,0.068,1320,65.2,0.832,0.156,2.89,90.9,33.2,0.03,0.104,1,48.2,3150,1870,0.215,0.16,35.36,1.15,0.28,114.2,1.4,0.04,6.56,0.1,43.7,1230,6.1,6.6,0.304,1000,669,1.1,94.8,870,635,160,95.4,0.167,1.4,50,41.9,4.77,0.43,0.5,965,150,12.9,3.7,0.21,3.9,396.52,0.15,3.26,1760,108,0.163,0.4,0.4,440,4,112.88,28.2,16.5,0.135,0.09,0.055,0.035,2.85,0.06,0.5,52.6,22.9
481,433200,7780000,170,"NOR","NW",8,5,3,"MOSS","SPARCEBI","FOREST_TUNDRA",10,0.058,805,39.2,0.364,0.533,5.47,39.9,12.6,0.01,0.055,1,48.6,2530,1570,0.107,0.1,1,0.63,0.14,,1.94,0.13,6.1,0.16,0.5,880,8.1,6.6,0.196,1400,1080,0.8,94,780,585,532,368,0.116,1.1,50,66.7,2.6,0.23,0.5,952,248,8.15,1.7,0.05,,2,0.15,4.69,1500,136,0.137,0.3,0.4,380,2,1,11.3,5.67,0.124,0.08,0.039,0.038,2.79,0.04,0.4,33.2,17.1
482,686161,7520000,150,"RUS","W",4,7,4.5,"MOSS","SPRPIBI","BOREAL_FOREST",1,0.273,747,31,0.733,0.4,1.74,58,20.3,0.01,0.173,1,49.8,2400,1450,0.251,0.2,90.84,1.3,0.2,173.3,1.73,0.08,16.3,0.54,58.62,1100,5.6,6.6,0.19,1100,913,1.3,94.9,530,381,311,194,0.247,1.3,10,34.6,21.8,1.22,3.6,900,281,20.7,5.6,2.91,3.8,695.86,0.52,8.1,1300,144,0.284,0.3,0.4,470,7,177.48,15.8,8.89,0.096,0.1,0.157,0.047,3.65,0.1,0.3,39.7,18.4
483,525640,7440000,175,"FIN","NW",2.5,5,2.5,"MOSS","PISPRBI","BOREAL_FOREST",51,0.146,2160,102,0.999,0.337,1.27,34.8,15.6,0.04,0.196,1,36.1,2130,1210,0.265,0.25,78.14,1.28,0.2,152.8,10.3,0.21,6.63,0.29,68.34,4330,23.9,4.7,0.157,1100,845,2.5,69.3,910,302,267,178,0.204,1,40,23.1,5.48,0.43,3.24,713,196,23.2,8.8,0.24,3.7,450.64,0.39,9.8,892,145,0.14,0.9,0.4,470,6,195.1,9.57,4.96,0.58,0.37,0.11,0.137,13.3,0.17,1.4,28.8,16.6
484,554728,7550000,280,"FIN","NW",1.5,10,1,"MOSS","PISPR","BOREAL_FOREST",1,0.181,3880,264,1.5,0.271,1.39,93.4,33.7,0.03,0.285,1,49.2,2090,1170,0.188,0.14,37.56,0.84,0.2,111.7,3.14,0.08,6.19,0.15,38.86,2620,19,6.5,0.275,700,530,3.6,92.6,410,218,139,83.6,0.226,1.5,5,24.1,5.3,0.5,2.52,864,56.6,27.7,7.9,0.16,3.7,162.24,0.85,5.77,1660,129,0.269,0.8,0.4,560,6,114.94,16,8.46,0.365,0.12,0.112,0.089,4.66,0.09,1.4,57.3,25.2
485,451140,7700000,180,"NOR","NW",4,6,3,"MOSS","SPARCEBI","BOREAL_FOREST",1,0.41,2550,159,0.846,0.548,1.52,60.3,20.3,0.05,0.113,1,43.2,2390,1220,0.168,0.14,1,1.85,0.36,138.6,5.56,0.09,5.79,0.12,0.5,2530,20.7,6.2,0.283,900,608,4,88.8,800,527,96.2,55.9,0.141,1.3,40,30,6.24,0.79,0.5,1080,131,13.7,3.8,0.1,3.7,2,0.15,6.54,1350,105,0.069,1.1,0.4,530,8,1,18.5,9.06,0.544,0.31,0.071,0.135,5.62,0.11,1.8,23.5,11.6
486,504898,7740000,290,"FIN","FLAT",1.7,5,5,,,,51,0.253,7930,1030,0.621,0.179,1.44,68.3,18.6,0.12,0.044,1,44.6,1250,615,0.371,0.29,53.28,2.25,0.67,89.1,4.61,0.22,5.06,0.1,69.76,6060,289,6.1,0.287,600,403,6,90.1,440,313,19.3,7.67,0.545,1.9,50,71.2,3.45,0.35,2.24,1820,58.9,8.04,1.7,0.05,4.1,29.84,0.81,2.41,2360,120,0.053,4.1,0.4,450,12,139.98,20.1,9.55,1.34,0.91,0.053,1.1,2.29,0.1,3.4,23.2,11
487,783213,7460000,70,"RUS","FLAT",5,6,3,"LICHEN","BIRCH","SHRUB_TUNDRA",32,0.244,2670,98.3,1.34,0.369,2.33,78.4,32.2,0.04,0.158,1,43.5,3960,2540,0.313,0.26,49.72,1.9,0.44,112.5,5.19,0.16,13.1,0.34,34.12,2860,13.4,5.7,0.228,600,519,2.4,86.2,650,430,198,130,0.261,1.2,40,22.9,21.2,1.49,4.28,825,102,18.6,5.8,2.49,3.8,302.24,0.5,4.36,1370,93.9,0.199,0.6,0.4,460,14,101.72,28.7,17.5,0.217,0.16,0.146,0.06,6.05,0.1,1,42.1,20.7
488,832165,7460000,150,"RUS","NW",4.5,7,4.5,"MOSS","SPRPI","BOREAL_FOREST",51,0.489,3220,232,1.88,0.391,2.31,60.8,17.8,0.06,0.156,1,49,2360,1280,0.414,0.3,82.8,2.69,0.73,136.9,2.08,0.07,12.1,0.33,48.28,3090,35.6,6.4,0.252,1100,830,3.8,94.9,670,490,93,50.2,0.391,1.4,40,43.3,18.6,1.83,4.22,1140,103,22.9,5.9,1.74,3.7,267.1,1.07,6.2,1690,143,0.262,0.6,0.4,450,10,183,34,17.4,0.212,0.13,0.136,0.113,3.88,0.14,1.2,37.6,15.4
489,738791,7710000,40,"RUS","S",4.5,5,4.5,"MOSS","BIRCH","FOREST_TUNDRA",4,0.069,940,30.6,1.02,0.255,3.32,59.6,17.4,0.02,0.095,1,49.1,3100,1710,0.458,0.33,114.26,1.67,0.34,154.7,1.27,0.04,10.8,0.16,39.42,1140,5.9,6.4,0.229,1100,786,2.2,95.6,1590,1240,68.8,40.4,0.326,1.5,270,222,12.1,0.81,2.32,996,160,15.8,3.7,0.61,3.9,433.1,0.31,3.52,2010,128,0.198,0.3,1.94,440,6,199.04,48.1,24.4,0.211,0.1,0.06,0.068,2.89,0.06,0.5,36.1,12.6
490,574620,7710000,140,"FIN","N",0.7,8,0.6,"LICHEN","PINE","BOREAL_FOREST",7,0.183,1270,48.9,1.21,0.318,2.29,48.2,18.1,0.06,0.183,1,48.5,2500,1560,0.218,0.16,73.44,0.9,0.19,133.9,1.74,0.06,18.3,0.3,33.12,1240,4.1,6.2,0.261,900,743,2.4,87.3,470,332,208,132,0.259,1.2,70,39.1,17.9,1.81,3.08,773,154,21.5,5.5,0.68,3.7,423.94,0.15,10.4,1370,118,0.207,0.2,0.4,490,7,136.16,16.2,9.29,0.633,0.07,0.193,0.312,3.12,0.08,0.5,50.8,20
491,451200,7880000,70,"NOR","N",4,6,2,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",10,0.12,9210,366,1.12,0.267,4,74.2,15.7,0.2,0.172,1,36.8,3210,1620,0.377,0.32,40.08,4.65,0.82,95,22.8,0.5,16.8,0.35,54.16,12500,274,5.4,0.253,2500,530,10.3,77.3,5060,1240,49.2,11.5,0.284,1.3,430,160,18.3,1.59,0.5,903,43,17,5.6,0.05,4.4,74.36,1.18,18.3,1610,74,0.034,3.4,0.4,570,8,86.16,38.2,19.8,1.85,0.8,0.181,0.492,24.4,0.25,5.1,47.9,19.3
492,510466,7680000,175,"FIN","S",1.9,6,1.8,"MOSS","BIPI","BOREAL_FOREST",20,0.309,1670,67.8,0.741,0.271,2.13,47.7,17.1,0.01,0.115,1,47.4,2300,1340,0.262,0.19,41.38,0.6,0.12,139,2.09,0.05,7.03,0.17,42.44,950,4.5,6.4,0.215,1200,850,2,93.9,760,509,208,118,0.213,1.3,20,14.8,5.58,0.5,4.08,1180,240,13.3,3.7,0.27,3.9,563.62,0.15,6.86,1500,140,0.171,0.4,0.4,510,7,166.96,14,7.47,0.34,0.18,0.068,0.047,3.57,0.08,0.5,38.5,17.2
493,837233,7660000,160,"RUS","NW",2.5,,,"LICHEN","SPARCEBI","FOREST_TUNDRA",,0.105,1200,29.9,0.835,0.282,2.49,41.1,12.2,0.01,0.085,1,46.7,3410,1840,0.21,0.12,70.42,0.81,0.14,102.3,1.34,0.01,8.53,0.08,26.3,970,2.8,5.9,0.179,700,510,1.8,91.9,1540,1270,30.9,15.4,0.237,1.5,210,198,9.73,0.48,2,785,111,11.1,2.8,0.77,4,295.88,0.15,1.86,1840,83.5,0.152,0.3,0.4,460,7,95.06,57.4,31.5,0.259,0.07,0.036,0.071,2.78,0.07,0.5,33.1,12.2
496,783628,7700000,220,"RUS","FLAT",2.5,7,2.5,"MOSS",,"TUNDRA",4,0.055,1450,163,0.937,0.23,3.41,45.1,7.46,0.01,0.076,1,45.4,3340,1110,0.245,0.17,50.68,1.07,0.49,97.2,2.18,0.05,6.9,0.08,25.7,1850,50.2,5.9,0.283,800,378,2,87,1400,1270,44.6,4.16,0.172,1.4,190,157,8.05,0.56,0.9,817,48.3,11.1,5.2,0.52,4,246.2,0.15,2.16,1800,68.7,0.142,0.5,0.87,450,6,82.42,50.7,30.2,0.236,0.14,0.041,0.059,4.02,0.11,0.6,45.1,9.72
497,582756,7820000,240,"NOR","NE",2,7,2,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",9,0.091,8710,45,1.05,0.182,8.45,49.5,12.6,0.29,0.111,1,33.3,1920,1770,0.284,0.17,1,1.9,0.25,89.2,8.45,0.03,4.95,0.08,0.5,6250,4.7,4.8,0.199,3300,534,5.4,74.2,2050,1080,18.1,20.3,0.345,1.5,200,159,5.96,0.66,0.5,930,97.6,17.5,2.9,0.05,4.1,2,1.21,17.8,1810,85.2,0.031,1.9,0.4,780,6,1,56.7,26.1,1.42,0.1,0.116,0.316,14.2,0.07,3.7,21.8,19.2
498,422319,7740000,330,"NOR","NE",3,6,2.5,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",1,0.074,1860,100,0.708,0.084,1.52,81.4,27.3,0.01,0.089,1,43.1,2930,1420,0.257,0.22,33.54,1.38,0.36,119.4,2.86,0.06,5.1,0.08,44.4,2360,17.6,6,0.191,800,623,2.7,87.8,960,715,54,26.7,0.192,1.3,50,48.9,4.28,0.49,0.54,966,128,10.4,2.8,0.16,3.8,346.24,0.52,3.7,1550,103,0.099,0.6,0.4,470,4,120.8,27.1,12.7,0.231,0.27,0.051,0.092,3.67,0.07,0.9,51.8,25.2
499,690785,7710000,100,"RUS","W",8,2,8,"MOSS","BIRCH","FOREST_TUNDRA",21,0.208,1460,33.6,0.821,0.097,1.81,76.2,24.6,0.07,0.063,1,49.8,2660,1360,0.155,0.11,26.22,2.1,0.32,83.8,2.26,0.03,15.9,0.1,27,1520,4.1,6.4,0.139,500,342,1.9,94.2,1970,1620,15.2,5.79,0.23,1.6,160,154,18.4,1.17,6.94,668,66.3,9.63,2,0.21,4,215.34,0.39,2.11,2180,62.3,0.109,0.4,0.4,440,4,79.54,70,36.4,0.341,0.06,0.036,0.105,3.38,0.07,0.5,27.3,9.09
500,630500,7730000,50,"NOR","SE",4.5,7,2,"MOSS","BIRCH","FOREST_TUNDRA",20,0.121,2780,183,1.52,0.491,3.38,78.9,23.5,0.14,0.158,1,48.6,4280,2320,0.328,0.25,86.7,5.85,1.43,154.7,4.13,0.1,54.6,1.11,58,3800,18.6,6.3,0.246,1200,892,8.2,94.4,1250,937,88.8,43.6,0.542,1.8,80,73.1,80.9,9.31,0.82,1250,140,16.5,4.2,2.53,4,393.8,1.44,5.28,2160,140,0.207,0.8,0.86,480,5,223,54.5,27.7,0.245,0.12,0.148,0.563,5.17,0.12,2.4,33.9,14.8
501,741204,7610000,180,"RUS","SW",1.5,10,1.5,"LICHEN","PISPRBI","BOREAL_FOREST",20,0.369,1210,35.2,1.46,0.508,2.17,83.4,26.6,0.02,0.125,1,47.3,4350,2580,0.396,0.32,58.72,4.38,0.8,103.4,2.64,0.05,33.6,0.47,29.54,1440,4.4,5.9,0.231,800,651,1.6,93.6,870,656,131,74.5,0.273,1.4,40,42,69.5,4.84,3.26,763,96.5,12.3,2.5,6.7,3.9,271.48,1.8,3.49,1630,87.4,0.19,0.3,0.4,470,7,129.86,42.6,23.9,0.158,0.12,0.073,0.039,4.08,0.05,0.4,61,24.4
504,507900,7810000,310,"NOR","NW",4,5,3,"MOSS","BIRCH","DWARF_SHRUB_TUNDRA",10,0.086,2220,56.3,1.12,0.059,6.78,53,15.1,0.11,0.081,1,45.6,3540,2310,0.203,0.2,42.18,1.02,0.18,109.1,4.22,0.07,5.78,0.11,63.3,2610,11.7,6.6,0.327,1200,610,2.6,94.1,1310,918,176,110,0.144,1.3,70,67.4,4.26,0.36,0.5,1020,143,10.5,3.2,0.51,4.2,391,0.15,4.54,1760,99.8,0.091,0.8,0.4,550,3,111.08,29.7,17,0.553,0.06,0.044,0.139,5.82,0.06,1.4,38.5,18.9
505,633671,7520000,115,"RUS","FLAT",2,6,2,"LICHEN","PIBI","BOREAL_FOREST",1,0.163,1550,75.9,0.916,0.164,1.9,44.7,17.3,0.03,0.158,1,41.4,2900,1680,0.232,0.15,50.9,0.97,0.21,140.9,4.66,0.09,7.95,0.17,50.16,1630,8.7,5.2,0.218,900,664,2.5,82.7,540,312,205,121,0.273,1.2,50,29.6,8.34,0.54,3.82,867,171,16.6,4.2,0.61,3.7,507.76,0.42,6.97,1160,109,0.197,0.4,0.4,450,5,145.42,24.5,13.8,0.415,0.11,0.114,0.085,4.19,0.11,0.7,46.3,18.5
506,494802,7540000,252,"FIN","FLAT",2,9,1.3,"MOSS","BISPR","BOREAL_FOREST",51,0.528,3300,301,1.98,0.328,1.22,64.3,17,0.09,0.252,1,45.6,1300,613,0.477,0.29,73.92,1.87,0.5,162.3,3.95,0.15,10.2,0.34,113.8,6870,362,6,0.295,1200,870,1.9,91.9,740,498,48.4,25,0.255,1.6,50,38.6,6.83,0.87,2.76,1430,122,25.6,6.2,0.05,3.8,257.42,1.11,8.14,1680,183,0.118,0.9,0.4,520,7,336.8,12.4,5.55,0.319,0.29,0.092,0.153,6.7,0.28,0.8,20.7,8.53
507,542833,7630000,230,"FIN","NW",2.4,6,2.5,"MOSS","PIBI","BOREAL_FOREST",32,0.239,1760,76.8,1.03,0.189,3.29,80.1,31.6,0.02,0.193,1,45.7,3500,2200,0.44,0.38,1,1.67,0.42,143.2,2.4,0.08,9.89,0.25,0.5,1650,7.4,6.3,0.208,1100,828,3,90.5,1000,672,336,205,0.225,1.2,30,17.8,7.57,0.71,0.5,1070,187,18.5,5.4,0.18,4,2,0.35,5.7,1330,112,0.231,0.7,0.4,600,4,1,27.3,16.1,0.594,0.11,0.134,0.059,4.25,0.1,0.9,41.8,19.3
508,733850,7470000,200,"RUS","NE",1.5,,,"MOSS","PIBI","BOREAL_FOREST",,0.87,10700,279,3.47,0.442,4.9,113,30.2,0.35,0.519,1,40.7,3220,1750,0.497,0.36,64.5,6.23,0.83,127,15,0.24,56.3,2.18,95.14,12000,37.7,5.1,0.342,1000,648,8.2,77.2,840,309,373,225,0.924,1.2,200,46,86.5,5.62,3.88,1090,80,42.6,10.8,9.14,4,303.46,2.7,8.82,1440,103,0.228,2,1.11,540,12,154.78,61.2,30.1,0.783,0.48,0.239,0.377,26.3,0.52,3,71.9,27.6
511,762599,7510000,130,"RUS","E",3,6,3,"MOSS","PISPRBI","BOREAL_FOREST",52,0.411,6670,573,3.39,0.77,2.84,103,30.1,0.25,0.291,1,30,3260,1240,0.324,0.28,80.96,13.5,1.48,123.4,22.3,0.37,129,12.4,96.82,10900,82.1,4.5,0.293,1300,914,20.8,65,1430,228,202,95.7,1.1,1.1,230,69.4,258,17.7,2.98,1470,120,27.5,8.4,13.3,4.2,219.32,2.35,12.8,1160,130,0.11,1.8,1.08,550,13,188.76,82,40.9,1.11,0.9,0.2,0.465,27.4,0.44,5.5,51.9,24.9
